7d3520c79df25efd553631413259d4d01344b7a4,0
ec976777dfb2346efd7567f29a1d62e90b4dd3fe,5
c73640ba0da2807dc467d76de21b51fbbc1ca3c0,18
26bc6acf1e39633b6883feec0dcbae373eead9e9,0
dbb221748604147155568702ef2706c4ed03a2ce,0
cce883a3dab44bf87d849c7ffa3a217ba6ced9ac,0
883de9a032cfb71ffd7939c2923474e1a2e50416,0
87fd7799b9583e7708a181f0c9b596a50f502902,5
a511fee22db9e688edce911f44811dceb57ba2bc,0
02ea7f36f2a3dc56fc0a5c994faeb7509afef0f9,0
a865e6925a2f37d8a7614eefa326eea58adaca04,0
54fc37c214171a784a7af3a96587a4abca4de433,0
832a5a1fc257be4fa9c1dc41950abaf468397cd6,0
69e2fabd847db3e0964ce0825c89741fb922fccb,0
13e3af0ca28ec88deba15bd3e22cc6484b352986,0
f7422cc1f5706951e4016bf4f5a3f07dd4685d0f,0
8d97a4f9d62a76629ac9b86ebd1c22c340ea7a0e,6
91b8c8c36a153c27b08a74b40cd9c13534f42c29,0
9f522774a0c6dbb9e5d285214ef72d896bee754a,0
2394af9f65825d48961457636fe8b5d40d8ad9b9,15
b0ee48aaf1638f555849a01a68f2d26ac212a711,0
7de4f351b0a2b9b177b5ada1143caca467367cfe,0
2ce0412596517cc6cee49541495208b3a5e66531,10
cbfe2db93789d20b6abff4abc1c3e43ce8432b04,1
4fe967fc5cda5c0eb8546810bbbf18235e4a7e1b,0
daff3ac19acf2b233eb13c7f5dd7fe5bb89bdaff,1
0f2e9012ae2c6654185f51c3baffca0f80c7a0ea,0
5c799ebc1e23131f08d36499c276e07cfc7d483e,1
576b4a15bc1d4e270b32444b386bbd81a37921c7,0
5cec111b9595ff6ce097a9381b8f804d202ba8c2,23
35bd87d077efd4782482e5c4e8a6b8c44bbeef80,0
decee721effadf22ca3d98182e82be4b8706ce75,0
cf05eb5761a6a21bc8058c5459c9ac5ee0f5fe83,3
bbbde548841ef6019edf8b839cd2d0f06736df00,1
e3b9fbecdc9ae34db5a88ccfcb9c067352886391,11
75006f67c1b4b5345a94d0a6e0bfd8dd23f08d4f,0
15013dd292a7eaeb27157a29c6e4e9a9c8642232,0
89bb7a1e71eda4e4d6baece0460206a7f062a93c,18
43eb75958ab847947d6e4840e8771fa0ea148cd0,0
86aa37f58acbe69c649b3a2e68ad2a57f5197054,8
e0d160939bdbbffab2facdde1f7ca309659389c8,0
29193e19c51590109995be7ca6bfe2b6ae1e56b0,3
987be7297fed38e9fba0047419fe54cbe5f0d709,1
b6be4e54ffb60df5088c28c0dcc9c283b7201c4d,10
e9e9f4f4b361c43f506ab273110ec368c7a52d19,0
1508303ccd3c1e93dd13269e91555405a68780c6,1
1dffcdc7482524a3245c80c8a8162997678cddd9,0
4135cfa41a160fbb83a548280d4c7748d4cdd1bd,0
3ba6f0bcb09a36601eceb19cef4eba15d7184b0f,0
642a7768b4ec2e3ab9fd9acdf53632a3c7eca372,0
0114454018152680638a867d78490ded4fe94fd5,0
747e033f5476888892bf17bcbd5123911f6ea473,0
bb74ce2f743dfdf8a4e7043e2edef89dde375789,0
62c73d847f98c87319b98260053711165ae6982a,0
2002221360f4ad75f6b275bbffe4fa68412299b3,0
c85214354ff7996be58a7b680500db7418c16156,0
e9a32561c9e828f93dfab71138e977a147e0e442,12
23317f5c743d7c23a1f43dbc14cd536cbee6703e,0
1b8981d55906798e3d2b7736dc424e655f05e8f9,0
b371de17560e2980162bdb31f4765bfdf50e7342,0
de88208326dc4cd68be1c3030f4f6d2eddf04520,0
e112f5b1bc887eba46e35425fc51f9f3a12c046c,1
b8d29ba9714b570e7d1945db47ca2469a680d312,8
4dfef4bc64be527ae63a099c2c3d7ce0e2b0a36f,12
d8d3f0729dffdc507630bc454934e323fe1bf2fe,0
d9d1fe4347eda9600f36da7a510bb9c8ad74ab51,0
72e2fb88e7b7a2aaf6d73209b0248dea55c09d03,3
36282d7348548fb4c6bc6c82899252eb0f32b3d2,0
a7925b75b1e6df1c01db429111d2a6a420dd3d61,0
